sales_month,category,state,customer_segment,total_orders,total_customers,total_sellers,total_quantity,total_sales,average_order_value,average_unit_price
2025-12-01,Fashion,Maharashtra,Premium,176,169,162,233,3688801.64,20959.100227273,14272.843522727271
2025-12-01,Sports,Delhi,Premium,44,44,43,55,957630.8899999999,21764.338409091,16925.850454545453
2025-12-01,Grocery,Delhi,Regular,288,283,249,391,5638762.0900000008,19579.035034722,14140.332743055551
2025-12-01,Fashion,Uttar Pradesh,Regular,704,687,497,1002,15002485.589999998,21310.348849432,15413.5224715909
2025-12-01,Home & Kitchen,Karnataka,Regular,676,654,482,933,14591725.459999995,21585.392692308,15667.841464497045
2025-12-01,Fashion,Maharashtra,New,185,181,172,278,4433900.3200000012,23967.028756757,14939.995189189187
2025-12-01,Home & Kitchen,Telangana,New,120,119,112,162,2412196.8999999994,20101.640833333,14266.626416666666
2025-12-01,Home & Kitchen,Maharashtra,Premium,187,180,173,257,3928439.5700000017,21007.698235294,15482.361176470587
2025-12-01,Home & Kitchen,Delhi,Premium,93,92,84,121,1863890.0699999996,20041.828709677,14768.187526881722
2025-12-01,Beauty,Telangana,Premium,83,83,81,124,2398855.1899999995,28901.869759036,15806.77325301205
2025-12-01,Electronics,Gujarat,Regular,570,553,436,805,12619425.079999998,22139.342245614,14945.298929824559
2025-12-01,Home & Kitchen,Uttar Pradesh,Regular,615,594,448,857,13212097.350000007,21483.085121951,15168.481186991867
2025-12-01,Home & Kitchen,Delhi,Regular,470,449,380,661,10351112.72,22023.644085106,15905.879680851074
2025-12-01,Sports,West Bengal,Premium,33,33,33,41,872064.09000000008,26426.184545455,19988.403030303034
2025-12-01,Beauty,Delhi,Regular,264,258,225,368,5845841.73,22143.339886364,15669.67022727272
2025-12-01,Fashion,Gujarat,Regular,537,513,413,734,10203089.989999998,19000.167579143,14711.934860335203
2025-12-01,Fashion,Delhi,Premium,105,103,100,131,2457580.04,23405.524190476,18079.196000000004
2025-12-01,Fashion,Telangana,New,129,126,122,170,2916854.6800000006,22611.276589147,15916.831085271318
2025-12-01,Sports,Uttar Pradesh,Premium,81,80,80,126,1139309.75,14065.552469136,9165.7211111111119
2025-12-01,Fashion,Karnataka,Regular,778,754,535,1055,16388237.16,21064.57218509,15698.760784061691
2025-12-01,Beauty,Uttar Pradesh,Regular,438,429,363,601,10095439.019999998,23048.947534247,16938.568264840185
2025-12-01,Fashion,West Bengal,Regular,409,386,338,550,8657831.3299999982,21168.291760391,16603.856332518339
2025-12-01,Fashion,Delhi,Regular,511,492,400,696,11192043.270000001,21902.237318982,15503.927162426608
2025-12-01,Beauty,West Bengal,Premium,35,35,35,45,470378.54999999993,13439.387142857,13148.390857142856
2025-12-01,Grocery,Tamil Nadu,New,68,67,67,98,1265665.83,18612.732794118,14672.637647058826
2025-12-01,Home & Kitchen,Maharashtra,Regular,745,725,525,1039,16175800.930000011,21712.484469799,15012.037946308732
2025-12-01,Beauty,Maharashtra,Regular,517,506,398,693,10604947.169999996,20512.470348162,15044.86446808511
2025-12-01,Electronics,West Bengal,Premium,87,81,83,111,1540565.1800000002,17707.645747126,14483.683448275862
2025-12-01,Home & Kitchen,Delhi,New,110,108,107,149,2061787.5499999993,18743.523181818,13388.051000000003
2025-12-01,Grocery,Karnataka,Regular,467,459,386,658,8921530.160000002,19103.918972163,13855.857023554603
2025-12-01,Grocery,Uttar Pradesh,Regular,424,416,356,557,9210026.33,21721.760212264,15491.627759433964
2025-12-01,Electronics,Maharashtra,New,192,188,174,276,4005518.71,20862.076614583,15531.804635416669
2025-12-01,Grocery,Tamil Nadu,Premium,83,80,80,114,1492901.27,17986.762289157,15113.965542168677
2025-12-01,Beauty,Uttar Pradesh,Premium,92,91,85,139,1910008.4099999997,20760.960978261,13872.349782608695
2025-12-01,Home & Kitchen,West Bengal,New,76,71,73,99,1355435.37,17834.675921053,13189.853684210524
2025-12-01,Sports,Uttar Pradesh,Regular,418,410,351,611,8980228.9499999974,21483.801315789,14602.74122009569
2025-12-01,Sports,Telangana,Premium,79,78,77,106,1776822.06,22491.418481013,15747.596455696204
2025-12-01,Sports,Tamil Nadu,New,67,66,67,95,1500787.0,22399.805970149,15950.687462686568
2025-12-01,Beauty,Tamil Nadu,Regular,353,347,296,476,6124676.0900000008,17350.357195467,12968.119008498585
2025-12-01,Beauty,Tamil Nadu,Premium,86,85,81,116,1944822.0999999999,22614.210465116,14546.45511627907
2025-12-01,Electronics,Karnataka,Regular,854,824,566,1127,16967695.640000004,19868.496065574,15353.623793911001
2025-12-01,Fashion,West Bengal,Premium,74,72,73,105,2097669.14,28346.88027027,18706.532972972971
2025-12-01,Beauty,Karnataka,Premium,84,81,82,115,1515257.41,18038.778690476,13970.346666666663
2025-12-01,Sports,Delhi,New,53,52,48,64,731465.78999999992,13801.241320755,11314.264528301886
2025-12-01,Grocery,Uttar Pradesh,New,76,75,74,103,1340784.96,17641.907368421,14219.233552631578
2025-12-01,Fashion,Telangana,Premium,142,138,133,193,2455077.77,17289.280070423,14381.082112676051
2025-12-01,Home & Kitchen,West Bengal,Regular,363,347,299,488,7859611.0900000008,21651.821184573,16534.491267217625
2025-12-01,Electronics,Maharashtra,Premium,198,191,177,273,4152460.4000000004,20972.022222222,15200.876818181814
2025-12-01,Beauty,Tamil Nadu,New,64,63,63,91,1610208.1199999999,25159.501875,13844.0671875
2025-12-01,Grocery,Maharashtra,Premium,102,100,99,132,2167909.49,21254.014607843,16505.442745098037
2025-12-01,Home & Kitchen,Gujarat,Premium,86,82,85,112,1925278.1500000004,22386.955232558,17119.536744186044
2025-12-01,Electronics,Delhi,Regular,586,559,439,799,12139899.030000003,20716.551245734,15267.801808873714
2025-12-01,Sports,Telangana,New,75,75,68,104,1886178.76,25149.050133333,17707.724266666672
2025-12-01,Sports,Tamil Nadu,Regular,295,292,253,396,4637221.13,15719.393661017,12773.538203389835
2025-12-01,Home & Kitchen,Gujarat,Regular,428,420,345,567,7854906.1000000015,18352.584345794,13981.308785046733
2025-12-01,Home & Kitchen,Tamil Nadu,Premium,110,107,102,153,1916898.1399999997,17426.346727273,11824.408272727269
2025-12-01,Home & Kitchen,Gujarat,New,82,81,80,116,1508485.54,18396.165121951,13040.697439024392
2025-12-01,Electronics,Karnataka,New,168,162,154,217,4052062.0899999989,24119.417202381,17291.66803571428
2025-12-01,Grocery,Maharashtra,Regular,500,489,396,697,9784853.7099999953,19569.70742,14244.482400000006
2025-12-01,Grocery,West Bengal,Regular,257,254,231,344,5259059.23,20463.265486381,16510.796147859921
2025-12-01,Sports,Delhi,Regular,216,213,197,301,4233077.4700000016,19597.58087963,13811.099490740742
2025-12-01,Fashion,Gujarat,Premium,109,106,100,148,2201391.9599999995,20196.256513761,16630.222018348621
2025-12-01,Sports,Gujarat,New,44,44,44,67,678829.13,15427.934772727,12447.122272727271
2025-12-01,Beauty,Maharashtra,New,86,85,83,124,1997745.5299999996,23229.599186047,15716.61941860465
2025-12-01,Beauty,Karnataka,New,72,72,70,100,1364091.6500000001,18945.717361111,13515.138749999996
2025-12-01,Grocery,Tamil Nadu,Regular,381,376,322,528,6450386.8400000008,16930.149186352,12992.670288713909
2025-12-01,Beauty,West Bengal,New,43,43,43,60,699643.11,16270.77,10374.244186046513
2025-12-01,Sports,Uttar Pradesh,New,70,68,69,93,983687.20999999973,14052.674428571,10616.265428571423
2025-12-01,Home & Kitchen,Karnataka,Premium,145,140,135,186,3131009.5300000007,21593.169172414,17582.679793103442
2025-12-01,Grocery,Telangana,New,72,71,69,87,1107516.37,15382.171805556,12320.775833333333
2025-12-01,Electronics,Telangana,New,171,165,156,236,3022642.4500000011,17676.271637427,12950.221286549709
2025-12-01,Fashion,Maharashtra,Regular,838,807,571,1140,16570619.220000006,19774.008615752,14304.31766109785
2025-12-01,Electronics,Delhi,New,137,130,125,175,3147824.3600000003,22976.820145985,15659.363357664235
2025-12-01,Electronics,Telangana,Premium,174,168,161,244,3512325.4899999998,20185.778678161,13735.465747126442
2025-12-01,Sports,Gujarat,Premium,48,47,46,62,584994.8,12187.391666667,10535.780208333334
2025-12-01,Sports,West Bengal,New,46,45,46,64,909221.85,19765.692391304,13816.950217391302
2025-12-01,Grocery,Delhi,New,73,71,68,98,2010749.5999999999,27544.515068493,19343.43917808219
2025-12-01,Fashion,West Bengal,New,93,89,89,130,2240323.5500000003,24089.500537634,17740.041612903231
2025-12-01,Sports,Telangana,Regular,286,282,249,387,5466696.09,19114.321993007,14597.514475524476
2025-12-01,Electronics,Telangana,Regular,802,775,552,1130,15186207.509999992,18935.420835411,13329.896109725692
2025-12-01,Electronics,Uttar Pradesh,New,183,174,160,258,5045551.4000000013,27571.319125683,17592.170163934428
2025-12-01,Home & Kitchen,West Bengal,Premium,93,87,89,122,1951885.3699999996,20988.014731183,13404.959784946233
2025-12-01,Grocery,Karnataka,New,93,92,91,138,2079581.61,22361.092580645,14421.242795698923
2025-12-01,Grocery,Uttar Pradesh,Premium,102,99,100,145,1931066.71,18932.026568627,11911.824705882353
2025-12-01,Beauty,Karnataka,Regular,377,372,308,527,8147563.7100000028,21611.574827586,15575.749018567634
2025-12-01,Electronics,Tamil Nadu,Premium,165,159,155,223,3188082.21,19321.710363636,14091.039030303025
2025-12-01,Beauty,Telangana,New,66,65,63,88,1438083.3199999998,21789.141212121,17983.013333333329
2025-12-01,Grocery,Delhi,Premium,58,58,56,93,1272335.8500000003,21936.825,12086.434137931035
2025-12-01,Beauty,Telangana,Regular,326,321,275,461,6640538.5899999989,20369.750276074,14071.339294478526
2025-12-01,Home & Kitchen,Tamil Nadu,Regular,563,546,425,784,11798262.94,20956.062060391,15987.404138543508
2025-12-01,Home & Kitchen,Maharashtra,New,135,130,130,184,3064861.2799999993,22702.676148148,15614.500222222225
2025-12-01,Electronics,Uttar Pradesh,Premium,173,166,156,246,4092950.4899999998,23658.673352601,16466.246184971104
2025-12-01,Beauty,Maharashtra,Premium,107,105,101,152,2462008.02,23009.420747664,14628.345327102805
2025-12-01,Sports,Maharashtra,Regular,470,464,381,644,10254228.729999999,21817.50793617,15959.414489361698
2025-12-01,Fashion,Tamil Nadu,Premium,123,120,114,161,2131998.2500000005,17333.319105691,15095.447154471543
2025-12-01,Fashion,Uttar Pradesh,New,173,166,160,256,3592425.75,20765.466763006,15601.41057803468
2025-12-01,Home & Kitchen,Tamil Nadu,New,123,118,118,175,2334997.86,18983.722439024,14297.904471544718
2025-12-01,Fashion,Delhi,New,113,107,109,161,1702473.4800000002,15066.13699115,12221.50185840708
2025-12-01,Electronics,Tamil Nadu,New,152,144,138,210,3439917.96,22631.039210526,14985.184407894738
2025-12-01,Fashion,Karnataka,Premium,132,128,123,175,3223069.44,24417.192727273,17051.508409090908
2025-12-01,Sports,Karnataka,Regular,371,363,308,515,7968244.0599999968,21477.746792453,15517.71479784367
2025-12-01,Electronics,West Bengal,Regular,501,478,392,671,9191546.0000000056,18346.399201597,14109.074690618767
2025-12-01,Beauty,Delhi,Premium,60,58,58,82,1224016.32,20400.272,17274.733499999995
2025-12-01,Grocery,Gujarat,Premium,57,55,55,75,886775.54,15557.465614035,11418.814385964914
2025-12-01,Beauty,Delhi,New,60,60,58,83,1617493.85,26958.230833333,18109.085499999997
2025-12-01,Sports,West Bengal,Regular,210,207,191,259,3785995.0700000008,18028.547952381,14564.662142857145
2025-12-01,Beauty,Gujarat,Regular,247,246,219,353,5095426.879999998,20629.258623482,14760.133036437253
2025-12-01,Sports,Tamil Nadu,Premium,54,54,54,73,709095.85999999975,13131.404814815,11216.823518518519
2025-12-01,Electronics,Karnataka,Premium,183,180,170,246,4000799.0199999991,21862.289726776,16595.919726775959
2025-12-01,Fashion,Telangana,Regular,648,628,474,909,13681613.32,21113.600802469,15294.562052469137
2025-12-01,Beauty,West Bengal,Regular,200,196,178,283,4556603.4100000011,22783.01705,16329.620149999997
2025-12-01,Home & Kitchen,Uttar Pradesh,New,157,154,144,216,3580396.9000000008,22805.075796178,16774.827961783445
2025-12-01,Sports,Maharashtra,Premium,83,82,78,117,1470378.4,17715.402409639,13135.67518072289
2025-12-01,Electronics,Delhi,Premium,120,115,112,164,2068063.1699999997,17233.85975,12720.810249999999
2025-12-01,Grocery,Gujarat,New,64,62,62,89,1220615.5500000003,19072.11796875,12083.533593749999
2025-12-01,Fashion,Tamil Nadu,Regular,618,585,448,862,13246647.339999998,21434.704433657,15283.215825242718
2025-12-01,Sports,Maharashtra,New,87,84,84,127,2703781.98,31077.953793103,21416.087471264367
2025-12-01,Home & Kitchen,Uttar Pradesh,Premium,134,129,122,195,2750321.5,20524.787313433,14229.999701492536
2025-12-01,Fashion,Uttar Pradesh,Premium,153,149,144,212,3528796.99,23064.032614379,16179.478366013072
2025-12-01,Home & Kitchen,Karnataka,New,129,123,125,183,2232007.81,17302.386124031,12641.756511627904
2025-12-01,Sports,Karnataka,Premium,102,100,95,136,1573234.0800000005,15423.863529412,13208.486568627452
2025-12-01,Electronics,Gujarat,Premium,132,126,121,175,2769478.2,20980.895454545,15932.652803030302
2025-12-01,Grocery,Maharashtra,New,115,114,111,164,3573327.84,31072.416,20865.084869565217
2025-12-01,Fashion,Tamil Nadu,New,136,129,125,197,3648077.5699999994,26824.099779412,16260.160735294112
2025-12-01,Grocery,West Bengal,Premium,56,51,54,76,537694.24999999988,9601.683035714,8284.8866071428565
2025-12-01,Beauty,Gujarat,New,63,62,62,95,1366092.21,21684.003333333,13772.296666666667
2025-12-01,Sports,Gujarat,Regular,233,230,211,332,5381114.05,23094.910085837,16763.358497854078
2025-12-01,Electronics,Maharashtra,Regular,1021,977,645,1402,19952313.17,19541.9325857,13727.691978452496
2025-12-01,Beauty,Gujarat,Premium,60,60,58,77,1263097.99,21051.633166667,16286.819666666668
2025-12-01,Electronics,Tamil Nadu,Regular,739,709,513,1022,13542876.780000007,18325.949634641,13240.82818673884
2025-12-01,Grocery,West Bengal,New,53,53,48,67,1027915.49,19394.631886792,18158.224905660372
2025-12-01,Grocery,Telangana,Regular,410,399,338,583,7740179.7900000038,18878.487292683,12863.409487804878
2025-12-01,Grocery,Karnataka,Premium,105,103,97,140,1817625.23,17310.71647619,14954.208190476191
2025-12-01,Electronics,Gujarat,New,140,135,129,178,2344934.6000000006,16749.532857143,13366.911857142859
2025-12-01,Beauty,Uttar Pradesh,New,98,97,93,137,2280843.85,23273.916836735,16701.4256122449
2026-01-01,Home & Kitchen,Uttar Pradesh,Premium,170,161,152,243,3870859.1399999997,22769.759647059,15667.376000000002
2026-01-01,Grocery,Tamil Nadu,Premium,72,69,69,106,1943091.0600000003,26987.375833333,16636.657916666663
2026-01-01,Fashion,Uttar Pradesh,Regular,761,736,533,1039,15418337.930000002,20260.628028909,14970.958791064386
2026-01-01,Sports,Delhi,New,55,52,55,74,1351487.73,24572.504181818,14724.390363636361
2026-01-01,Home & Kitchen,Delhi,New,98,96,93,131,1592892.4799999997,16254.004897959,11290.222448979592
2026-01-01,Grocery,Telangana,New,93,93,92,134,2082136.2799999998,22388.562150538,14650.946236559137
2026-01-01,Grocery,Maharashtra,New,110,109,105,155,2025010.1800000002,18409.183454545,15609.15863636364
2026-01-01,Beauty,West Bengal,Regular,181,179,156,240,4004063.01,22121.895082873,15521.468397790053
2026-01-01,Grocery,Maharashtra,Regular,550,539,433,746,11452220.22,20822.218581818,14897.463909090904
2026-01-01,Electronics,Karnataka,Premium,193,185,178,259,3331418.1900000004,17261.234145078,12865.738445595858
2026-01-01,Home & Kitchen,Delhi,Premium,100,95,96,129,2021035.65,20210.3565,15572.7776
2026-01-01,Beauty,West Bengal,New,53,51,50,76,994603.7799999998,18766.109056604,11493.702075471698
2026-01-01,Electronics,Gujarat,New,149,146,138,219,3210266.25,21545.411073826,14736.84744966443
2026-01-01,Grocery,Telangana,Regular,420,408,348,617,9392981.24,22364.241047619,15383.376547619055
2026-01-01,Fashion,Telangana,New,113,111,110,157,1814000.6300000001,16053.102920354,13336.313362831861
2026-01-01,Electronics,West Bengal,Regular,489,463,376,650,9857776.16,20159.051451943,15590.444130879345
2026-01-01,Sports,Gujarat,New,61,59,59,85,981186.41,16085.023114754,12265.089344262295
2026-01-01,Fashion,Gujarat,Premium,99,96,94,143,2426540.5300000003,24510.51040404,15385.425050505051
2026-01-01,Fashion,Karnataka,New,152,148,142,203,3126248.45,20567.424013158,16411.42032894737
2026-01-01,Electronics,Karnataka,New,196,188,176,252,3341850.26,17050.256428571,14428.729846938775
2026-01-01,Electronics,Gujarat,Premium,132,128,122,186,3944073.6599999997,29879.345909091,19892.831666666665
2026-01-01,Electronics,Gujarat,Regular,620,598,462,859,13408343.080000002,21626.359806452,14859.887822580653
2026-01-01,Electronics,Tamil Nadu,Regular,744,711,526,994,13412026.010000009,18026.916680108,13783.043400537637
2026-01-01,Grocery,West Bengal,New,52,48,50,69,672689.19,12936.330576923,11094.141538461541
2026-01-01,Electronics,Maharashtra,Regular,1014,980,635,1352,20814553.910000011,20527.173481262,14984.558007889542
2026-01-01,Home & Kitchen,Telangana,Regular,589,565,445,807,12746090.32,21640.221256367,15578.883820033949
2026-01-01,Home & Kitchen,Gujarat,New,98,95,91,138,1857731.3500000003,18956.442346939,14647.198469387753
2026-01-01,Fashion,Maharashtra,New,185,178,167,256,3363106.6,18178.954594595,13418.921567567568
2026-01-01,Fashion,Uttar Pradesh,Premium,152,146,136,224,2961730.9500000007,19485.072039474,13414.754013157897
2026-01-01,Beauty,Maharashtra,Regular,529,517,400,704,10631933.599999994,20098.1731569,15022.665425330806
2026-01-01,Home & Kitchen,Uttar Pradesh,New,152,146,141,230,3183670.75,20945.202302632,14233.954013157896
2026-01-01,Beauty,West Bengal,Premium,58,56,55,79,938714.64999999991,16184.735344828,14286.892758620692
2026-01-01,Home & Kitchen,Karnataka,Regular,652,627,477,897,13760855.770000007,21105.607009202,15339.125659509207
2026-01-01,Sports,Maharashtra,Premium,97,94,93,130,2303199.1700000004,23744.321340206,16120.764123711337
2026-01-01,Home & Kitchen,Uttar Pradesh,Regular,662,648,479,923,13611084.860000003,20560.551148036,15160.730528700899
2026-01-01,Sports,Gujarat,Regular,238,233,211,324,4483612.58,18838.708319328,13890.460168067233
2026-01-01,Grocery,Delhi,New,63,62,62,87,1069181.22,16971.13047619,13695.066825396827
2026-01-01,Beauty,Gujarat,Premium,65,64,65,87,1306685.0100000002,20102.846307692,15529.653384615389
2026-01-01,Grocery,West Bengal,Premium,51,49,50,82,1590806.2599999998,31192.279607843,17342.407843137258
2026-01-01,Grocery,Gujarat,New,59,58,58,81,967616.59000000008,16400.281186441,13318.811016949152
2026-01-01,Electronics,Delhi,Premium,122,121,110,164,2071559.67,16979.997295082,14608.264836065573
2026-01-01,Home & Kitchen,Delhi,Regular,438,424,357,585,9825815.5000000019,22433.368721461,16357.495159817357
